timestamp,building_id,floor_area_m2,occupants_est,insulation_factor,heating_efficiency,temperature_C,humidity_pct,wind_speed_m_s,solar_radiation_W_m2,precipitation_mm,is_holiday,day_of_week,hour_of_day,is_weekend,heating_setpoint_C,cooling_setpoint_C,energy_consumption_kwh,prev_24h_energy_kwh
2024-10-24 01:00:00,B003,1600,2,0.982,0.905,13.87,72.7,0.38,0.0,0.0,0,3,1,0,20,26,36.223,36.979125
2024-10-24 02:00:00,B003,1600,2,0.982,0.905,10.05,67.9,2.84,0.0,0.0,0,3,2,0,20,26,38.838,36.953625
2024-10-24 03:00:00,B003,1600,3,0.982,0.905,12.14,60.8,3.17,0.0,0.0,0,3,3,0,20,26,37.322,37.0635
2024-10-24 04:00:00,B003,1600,2,0.982,0.905,15.63,69.1,2.49,0.0,0.0,0,3,4,0,20,26,34.95,37.062000000000005
2024-10-24 05:00:00,B003,1600,3,0.982,0.905,13.37,64.4,1.13,0.0,0.0,0,3,5,0,20,26,36.497,37.033125000000005
2024-10-24 06:00:00,B003,1600,3,0.982,0.905,14.76,60.1,1.49,0.0,0.0,0,3,6,0,20,26,35.753,37.11833333333333
2024-10-24 07:00:00,B003,1600,3,0.982,0.905,16.99,50.5,2.58,67.15,0.0,0,3,7,0,20,26,34.269,37.126749999999994
2024-10-24 08:00:00,B003,1600,6,0.982,0.905,17.23,55.7,3.8,129.75,0.0,0,3,8,0,20,26,34.098,37.032041666666665
2024-10-24 09:00:00,B003,1600,6,0.982,0.905,14.79,48.1,3.52,183.55,0.0,0,3,9,0,20,26,35.589,37.027625
2024-10-24 10:00:00,B003,1600,5,0.982,0.905,13.28,52.4,5.19,224.86,0.0,0,3,10,0,20,26,36.739,37.053333333333335
2024-10-24 11:00:00,B003,1600,5,0.982,0.905,15.25,55.1,4.17,250.86,0.0,0,3,11,0,20,26,35.669,37.124833333333335
2024-10-24 12:00:00,B003,1600,6,0.982,0.905,15.87,49.5,2.24,259.78,0.0,0,3,12,0,20,26,34.849,37.11116666666667
2024-10-24 13:00:00,B003,1600,6,0.982,0.905,12.05,42.2,1.64,250.99,0.0,0,3,13,0,20,26,37.496,37.05291666666667
2024-10-24 14:00:00,B003,1600,5,0.982,0.905,11.56,43.0,2.23,225.09,0.0,0,3,14,0,20,26,37.733,37.069541666666666
2024-10-24 15:00:00,B003,1600,6,0.982,0.905,10.17,55.9,0.64,183.84,0.0,0,3,15,0,20,26,39.06,37.18929166666667
2024-10-24 16:00:00,B003,1600,5,0.982,0.905,11.86,63.1,3.01,130.03,0.0,0,3,16,0,20,26,37.672,37.19616666666666
2024-10-24 17:00:00,B003,1600,6,0.982,0.905,10.43,50.8,3.25,67.32,0.0,0,3,17,0,20,26,38.325,37.180375000000005
2024-10-24 18:00:00,B003,1600,3,0.982,0.905,7.22,58.4,3.57,0.0,0.0,0,3,18,0,20,26,40.651,37.137458333333335
2024-10-24 19:00:00,B003,1600,2,0.982,0.905,9.17,66.0,0.79,0.0,0.0,0,3,19,0,20,26,39.305,37.13
2024-10-24 20:00:00,B003,1600,3,0.982,0.905,6.42,71.1,1.59,0.0,0.0,0,3,20,0,20,26,41.382,37.19858333333333
2024-10-24 21:00:00,B003,1600,2,0.982,0.905,10.33,73.4,2.55,0.0,0.0,0,3,21,0,20,26,38.637,37.3025
2024-10-24 22:00:00,B003,1600,2,0.982,0.905,8.87,65.2,2.84,0.0,0.0,0,3,22,0,20,26,39.446,37.32083333333333
2024-10-24 23:00:00,B003,1600,3,0.982,0.905,9.29,67.7,0.05,0.0,0.0,0,3,23,0,20,26,39.358,37.411833333333334
2024-10-25 00:00:00,B003,1600,2,0.982,0.905,9.85,71.6,1.9,0.0,0.0,0,4,0,0,20,26,38.921,37.4075
2024-10-25 01:00:00,B003,1600,3,0.982,0.905,9.36,70.6,3.38,0.0,0.0,0,4,1,0,20,26,39.46,37.44925
2024-10-25 02:00:00,B003,1600,2,0.982,0.905,14.58,59.9,2.86,0.0,0.0,0,4,2,0,20,26,35.792,37.58412499999999
2024-10-25 03:00:00,B003,1600,2,0.982,0.905,14.24,69.2,0.29,0.0,0.0,0,4,3,0,20,26,35.814,37.457208333333334
2024-10-25 04:00:00,B003,1600,2,0.982,0.905,13.75,67.7,2.89,0.0,0.0,0,4,4,0,20,26,36.064,37.394375
2024-10-25 05:00:00,B003,1600,2,0.982,0.905,15.29,60.0,0.71,0.0,0.0,0,4,5,0,20,26,35.249,37.44079166666666
2024-10-25 06:00:00,B003,1600,3,0.982,0.905,15.23,66.0,2.05,0.0,0.0,0,4,6,0,20,26,35.071,37.38879166666667
2024-10-25 07:00:00,B003,1600,3,0.982,0.905,18.65,56.6,4.06,67.58,0.0,0,4,7,0,18,26,32.22,37.360375
2024-10-25 08:00:00,B003,1600,6,0.982,0.905,17.74,61.5,2.26,130.59,0.0,0,4,8,0,20,26,33.86,37.275
2024-10-25 09:00:00,B003,1600,5,0.982,0.905,15.35,55.7,4.4,184.73,0.18,0,4,9,0,20,26,35.61,37.26508333333333
2024-10-25 10:00:00,B003,1600,5,0.982,0.905,16.5,58.9,3.33,226.3,0.0,0,4,10,0,20,26,34.594,37.26595833333334
2024-10-25 11:00:00,B003,1600,5,0.982,0.905,13.99,44.9,3.94,252.48,0.0,0,4,11,0,20,26,36.203,37.17658333333333
2024-10-25 12:00:00,B003,1600,6,0.982,0.905,13.94,41.1,4.91,261.45,0.0,0,4,12,0,20,26,36.11,37.19883333333333
2024-10-25 13:00:00,B003,1600,6,0.982,0.905,13.08,51.1,3.76,252.61,0.0,0,4,13,0,20,26,36.735,37.251375
2024-10-25 14:00:00,B003,1600,5,0.982,0.905,11.05,54.1,1.65,226.55,0.0,0,4,14,0,20,26,38.167,37.21966666666666
2024-10-25 15:00:00,B003,1600,5,0.982,0.905,11.96,56.8,2.46,185.03,0.0,0,4,15,0,20,26,37.43,37.23775
2024-10-25 16:00:00,B003,1600,6,0.982,0.905,8.85,49.8,0.27,130.87,0.095,0,4,16,0,20,26,39.357,37.16983333333334
2024-10-25 17:00:00,B003,1600,5,0.982,0.905,11.59,62.7,3.81,67.76,0.0,0,4,17,0,20,26,38.043,37.24004166666666
2024-10-25 18:00:00,B003,1600,3,0.982,0.905,11.22,74.0,2.69,0.0,0.078,0,4,18,0,20,26,38.001,37.22829166666667
2024-10-25 19:00:00,B003,1600,3,0.982,0.905,8.3,61.6,4.67,0.0,0.0,0,4,19,0,20,26,40.031,37.117875
2024-10-25 20:00:00,B003,1600,3,0.982,0.905,6.39,67.9,3.65,0.0,0.0,0,4,20,0,20,26,41.344,37.148125
2024-10-25 21:00:00,B003,1600,2,0.982,0.905,8.7,73.4,0.88,0.0,0.0,0,4,21,0,20,26,39.989,37.14654166666667
2024-10-25 22:00:00,B003,1600,2,0.982,0.905,10.31,70.0,2.55,0.0,0.0,0,4,22,0,20,26,38.203,37.202875
2024-10-25 23:00:00,B003,1600,3,0.982,0.905,10.12,69.0,1.65,0.0,0.0,0,4,23,0,20,26,38.708,37.15108333333333
2024-10-26 00:00:00,B003,1600,2,0.982,0.905,9.9,69.4,3.19,0.0,0.0,0,5,0,1,20,26,35.844,37.124
2024-10-26 01:00:00,B003,1600,2,0.982,0.905,12.15,73.1,3.41,0.0,0.0,0,5,1,1,20,26,34.325,36.99579166666667
2024-10-26 02:00:00,B003,1600,2,0.982,0.905,12.77,64.3,2.53,0.0,0.06,0,5,2,1,20,26,33.574,36.78183333333333
2024-10-26 03:00:00,B003,1600,2,0.982,0.905,14.85,64.8,2.02,0.0,0.072,0,5,3,1,20,26,32.476,36.689416666666666
2024-10-26 04:00:00,B003,1600,2,0.982,0.905,11.62,64.5,3.54,0.0,0.0,0,5,4,1,20,26,34.201,36.550333333333334
2024-10-26 05:00:00,B003,1600,2,0.982,0.905,14.68,62.5,3.26,0.0,0.0,0,5,5,1,20,26,32.639,36.47270833333334
2024-10-26 06:00:00,B003,1600,2,0.982,0.905,17.01,57.9,2.59,0.0,0.0,0,5,6,1,20,26,30.793,36.36395833333333
2024-10-26 07:00:00,B003,1600,2,0.982,0.905,15.85,62.5,1.62,68.02,0.0,0,5,7,1,20,26,31.954,36.18570833333333
2024-10-26 08:00:00,B003,1600,5,0.982,0.905,16.29,52.3,4.76,131.45,0.0,0,5,8,1,20,26,31.666,36.174625
2024-10-26 09:00:00,B003,1600,4,0.982,0.905,14.15,53.0,3.94,185.95,0.0,0,5,9,1,20,26,33.012,36.08320833333333
2024-10-26 10:00:00,B003,1600,5,0.982,0.905,15.53,56.0,2.06,227.81,0.0,0,5,10,1,20,26,32.08,35.97495833333333
2024-10-26 11:00:00,B003,1600,4,0.982,0.905,12.71,49.9,1.37,254.16,0.0,0,5,11,1,20,26,33.553,35.87020833333333
2024-10-26 12:00:00,B003,1600,4,0.982,0.905,17.07,46.3,3.16,263.19,0.0,0,5,12,1,20,26,30.791,35.759791666666665
2024-10-26 13:00:00,B003,1600,4,0.982,0.905,12.83,59.2,1.62,254.3,0.0,0,5,13,1,20,26,33.799,35.53816666666666
2024-10-26 14:00:00,B003,1600,4,0.982,0.905,14.24,52.7,2.62,228.06,0.0,0,5,14,1,20,26,32.629,35.41583333333333
2024-10-26 15:00:00,B003,1600,4,0.982,0.905,14.02,48.6,1.92,186.26,0.0,0,5,15,1,20,26,32.891,35.18508333333333
2024-10-26 16:00:00,B003,1600,4,0.982,0.905,9.66,56.1,1.05,131.75,0.0,0,5,16,1,20,26,35.481,34.99595833333333
2024-10-26 17:00:00,B003,1600,5,0.982,0.905,10.5,63.1,2.46,68.22,0.0,0,5,17,1,20,26,35.387,34.83445833333333
2024-10-26 18:00:00,B003,1600,2,0.982,0.905,8.19,60.0,3.51,0.0,0.0,0,5,18,1,20,26,36.702,34.72379166666666
2024-10-26 19:00:00,B003,1600,2,0.982,0.905,10.45,60.6,2.83,0.0,0.0,0,5,19,1,20,26,35.283,34.669666666666664
2024-10-26 20:00:00,B003,1600,2,0.982,0.905,10.77,64.1,3.29,0.0,0.0,0,5,20,1,20,26,35.359,34.471833333333336
2024-10-26 21:00:00,B003,1600,2,0.982,0.905,9.75,68.2,2.45,0.0,0.0,0,5,21,1,20,26,36.115,34.22245833333333
2024-10-26 22:00:00,B003,1600,2,0.982,0.905,8.93,66.7,1.27,0.0,0.0,0,5,22,1,20,26,35.936,34.06104166666666
2024-10-26 23:00:00,B003,1600,2,0.982,0.905,10.98,61.8,2.66,0.0,0.0,0,5,23,1,20,26,34.759,33.96658333333333
2024-10-27 00:00:00,B003,1600,2,0.982,0.905,14.24,72.4,1.24,0.0,0.006,0,6,0,1,20,26,32.941,33.80204166666667
2024-10-27 01:00:00,B003,1600,2,0.982,0.905,12.31,73.0,3.05,0.0,0.0,0,6,1,1,20,26,33.965,33.68108333333333
2024-10-27 02:00:00,B003,1600,2,0.982,0.905,12.6,73.5,0.27,0.0,0.0,0,6,2,1,20,26,33.879,33.66608333333334
2024-10-27 03:00:00,B003,1600,2,0.982,0.905,12.91,62.3,2.94,0.0,0.0,0,6,3,1,20,26,33.611,33.67879166666666
2024-10-27 04:00:00,B003,1600,2,0.982,0.905,15.74,64.0,2.29,0.0,0.03,0,6,4,1,20,26,31.881,33.72608333333333
2024-10-27 05:00:00,B003,1600,2,0.982,0.905,14.09,66.1,2.81,0.0,0.0,0,6,5,1,20,26,32.578,33.629416666666664
2024-10-27 06:00:00,B003,1600,2,0.982,0.905,13.98,67.8,3.02,0.0,0.0,0,6,6,1,20,26,33.221,33.626875000000005
2024-10-27 07:00:00,B003,1600,2,0.982,0.905,14.07,61.9,3.83,68.49,0.0,0,6,7,1,20,26,32.728,33.72804166666667
2024-10-27 08:00:00,B003,1600,4,0.982,0.905,15.83,56.2,2.6,132.35,0.0,0,6,8,1,20,26,31.589,33.76029166666667
2024-10-27 09:00:00,B003,1600,4,0.982,0.905,16.32,51.4,3.67,187.22,0.0,0,6,9,1,20,26,31.171,33.757083333333334
2024-10-27 10:00:00,B003,1600,5,0.982,0.905,17.45,53.6,3.28,229.36,0.0,0,6,10,1,20,26,30.871,33.680375
2024-10-27 11:00:00,B003,1600,5,0.982,0.905,15.86,47.7,1.06,255.9,0.0,0,6,11,1,20,26,31.388,33.63
2024-10-27 12:00:00,B003,1600,5,0.982,0.905,16.03,56.0,1.38,265.0,0.0,0,6,12,1,20,26,31.739,33.539791666666666
2024-10-27 13:00:00,B003,1600,5,0.982,0.905,11.67,45.5,0.45,256.04,0.0,0,6,13,1,20,26,34.559,33.57929166666667
2024-10-27 14:00:00,B003,1600,5,0.982,0.905,13.65,49.7,4.93,229.63,0.0,0,6,14,1,20,26,33.181,33.610958333333336
2024-10-27 15:00:00,B003,1600,5,0.982,0.905,12.95,47.5,4.11,187.54,0.0,0,6,15,1,20,26,33.616,33.63395833333333
2024-10-27 16:00:00,B003,1600,5,0.982,0.905,8.07,59.1,1.69,132.65,0.0,0,6,16,1,20,26,36.979,33.66416666666667
2024-10-27 17:00:00,B003,1600,4,0.982,0.905,8.73,62.3,1.95,68.69,0.0,0,6,17,1,20,26,36.541,33.72658333333334
2024-10-27 18:00:00,B003,1600,2,0.982,0.905,8.14,65.9,3.49,0.0,0.0,0,6,18,1,20,26,37.097,33.77466666666667
2024-10-27 19:00:00,B003,1600,2,0.982,0.905,9.79,56.9,1.78,0.0,0.0,0,6,19,1,20,26,35.851,33.791125
2024-10-27 20:00:00,B003,1600,2,0.982,0.905,11.08,61.0,0.78,0.0,0.0,0,6,20,1,20,26,34.981,33.814791666666665
2024-10-27 21:00:00,B003,1600,2,0.982,0.905,9.5,71.1,1.5,0.0,0.0,0,6,21,1,20,26,36.058,33.79904166666666
2024-10-27 22:00:00,B003,1600,2,0.982,0.905,10.28,69.0,2.69,0.0,0.0,0,6,22,1,20,26,35.389,33.79666666666667
2024-10-27 23:00:00,B003,1600,2,0.982,0.905,9.8,65.7,3.05,0.0,0.0,0,6,23,1,20,26,35.768,33.773875
2024-10-28 00:00:00,B003,1600,2,0.982,0.905,10.53,69.2,0.38,0.0,0.0,0,0,0,0,20,26,38.639,33.815916666666666
2024-10-28 01:00:00,B003,1600,3,0.982,0.905,11.23,62.1,3.58,0.0,0.0,0,0,1,0,20,26,38.109,34.053333333333335
2024-10-28 02:00:00,B003,1600,2,0.982,0.905,11.43,65.3,1.54,0.0,0.0,0,0,2,0,20,26,38.191,34.226000000000006
2024-10-28 03:00:00,B003,1600,3,0.982,0.905,13.66,65.7,3.95,0.0,0.0,0,0,3,0,20,26,36.556,34.40566666666667
2024-10-28 04:00:00,B003,1600,3,0.982,0.905,15.2,60.6,1.26,0.0,0.0,0,0,4,0,20,26,35.102,34.528375000000004
2024-10-28 05:00:00,B003,1600,2,0.982,0.905,15.69,65.1,4.13,0.0,0.0,0,0,5,0,20,26,35.32,34.66258333333333
2024-10-28 06:00:00,B003,1600,2,0.982,0.905,16.04,59.2,2.63,0.0,0.0,0,0,6,0,20,26,35.004,34.776833333333336
2024-10-28 07:00:00,B003,1600,3,0.982,0.905,14.45,55.7,3.41,68.97,0.0,0,0,7,0,20,26,35.607,34.851125
2024-10-28 08:00:00,B003,1600,5,0.982,0.905,14.15,63.1,5.21,133.28,0.0,0,0,8,0,20,26,36.415,34.97108333333333
2024-10-28 09:00:00,B003,1600,5,0.982,0.905,14.56,60.7,2.93,188.54,0.0,0,0,9,0,20,26,35.898,35.17216666666666
2024-10-28 10:00:00,B003,1600,6,0.982,0.905,15.68,44.0,1.88,230.98,0.0,0,0,10,0,20,26,34.801,35.369125000000004
2024-10-28 11:00:00,B003,1600,6,0.982,0.905,13.95,49.8,3.78,257.7,0.0,0,0,11,0,20,26,36.378,35.532875000000004
2024-10-28 12:00:00,B003,1600,6,0.982,0.905,12.74,52.1,1.79,266.87,0.0,0,0,12,0,20,26,37.024,35.74079166666667
2024-10-28 13:00:00,B003,1600,5,0.982,0.905,15.05,55.9,3.71,257.85,0.067,0,0,13,0,20,26,35.345,35.961
2024-10-28 14:00:00,B003,1600,5,0.982,0.905,11.67,56.6,2.75,231.25,0.0,0,0,14,0,20,26,37.561,35.99375
2024-10-28 15:00:00,B003,1600,5,0.982,0.905,10.84,55.0,1.71,188.87,0.0,0,0,15,0,20,26,38.372,36.17625
2024-10-28 16:00:00,B003,1600,6,0.982,0.905,11.8,52.8,1.93,133.59,0.0,0,0,16,0,20,26,37.954,36.37441666666667
2024-10-28 17:00:00,B003,1600,6,0.982,0.905,10.16,60.3,3.28,69.17,0.0,0,0,17,0,20,26,39.093,36.41504166666667
2024-10-28 18:00:00,B003,1600,3,0.982,0.905,13.48,48.7,1.39,0.0,0.0,0,0,18,0,20,26,36.555,36.521375
2024-10-28 19:00:00,B003,1600,2,0.982,0.905,10.76,61.0,3.91,0.0,0.0,0,0,19,0,20,26,38.336,36.49879166666667
2024-10-28 20:00:00,B003,1600,3,0.982,0.905,11.12,72.3,0.61,0.0,0.0,0,0,20,0,20,26,38.261,36.602333333333334
2024-10-28 21:00:00,B003,1600,3,0.982,0.905,12.52,71.4,3.28,0.0,0.0,0,0,21,0,20,26,37.418,36.739
2024-10-28 22:00:00,B003,1600,2,0.982,0.905,8.47,64.1,2.83,0.0,0.0,0,0,22,0,20,26,39.786,36.79566666666667
2024-10-28 23:00:00,B003,1600,3,0.982,0.905,10.99,69.4,1.72,0.0,0.0,0,0,23,0,20,26,37.998,36.978875
2024-10-29 00:00:00,B003,1600,3,0.982,0.905,10.37,74.1,1.27,0.0,0.0,0,1,0,0,20,26,38.549,37.07179166666666
2024-10-29 01:00:00,B003,1600,3,0.982,0.905,12.17,67.8,4.4,0.0,0.0,0,1,1,0,20,26,37.02,37.068041666666666
2024-10-29 02:00:00,B003,1600,2,0.982,0.905,12.28,69.5,3.72,0.0,0.0,0,1,2,0,20,26,37.125,37.022666666666666
2024-10-29 03:00:00,B003,1600,3,0.982,0.905,16.71,72.2,2.04,0.0,0.0,0,1,3,0,20,26,34.546,36.97825
2024-10-29 04:00:00,B003,1600,2,0.982,0.905,14.69,63.6,2.71,0.0,0.0,0,1,4,0,20,26,35.624,36.8945
2024-10-29 05:00:00,B003,1600,2,0.982,0.905,10.62,72.7,2.79,0.0,0.0,0,1,5,0,20,26,38.588,36.91625
2024-10-29 06:00:00,B003,1600,3,0.982,0.905,14.44,59.8,2.87,0.0,0.14,0,1,6,0,20,26,36.135,37.052416666666666
2024-10-29 07:00:00,B003,1600,2,0.982,0.905,14.77,70.2,1.71,69.46,0.0,0,1,7,0,20,26,35.69,37.09954166666667
2024-10-29 08:00:00,B003,1600,6,0.982,0.905,17.37,54.0,3.23,134.24,0.0,0,1,8,0,20,26,34.355,37.103
2024-10-29 09:00:00,B003,1600,6,0.982,0.905,15.53,59.1,3.4,189.9,0.0,0,1,9,0,20,26,35.51,37.01716666666667
2024-10-29 10:00:00,B003,1600,6,0.982,0.905,15.64,58.0,0.59,232.64,0.0,0,1,10,0,20,26,35.379,37.001
2024-10-29 11:00:00,B003,1600,6,0.982,0.905,12.32,45.0,3.39,259.56,0.0,0,1,11,0,20,26,37.496,37.025083333333335
2024-10-29 12:00:00,B003,1600,5,0.982,0.905,13.74,43.5,3.54,268.8,0.0,0,1,12,0,20,26,36.618,37.071666666666665
2024-10-29 13:00:00,B003,1600,5,0.982,0.905,13.98,51.4,1.53,259.72,0.0,0,1,13,0,20,26,36.181,37.054750000000006
2024-10-29 14:00:00,B003,1600,6,0.982,0.905,13.45,51.8,3.54,232.93,0.0,0,1,14,0,20,26,36.924,37.08958333333333
2024-10-29 15:00:00,B003,1600,5,0.982,0.905,14.57,53.8,1.48,190.24,0.0,0,1,15,0,20,26,35.937,37.06304166666666
2024-10-29 16:00:00,B003,1600,6,0.982,0.905,13.4,55.1,1.77,134.56,0.0,0,1,16,0,20,26,36.592,36.96158333333333
2024-10-29 17:00:00,B003,1600,5,0.982,0.905,9.94,63.3,3.11,69.68,0.0,0,1,17,0,20,26,38.977,36.904833333333336
2024-10-29 18:00:00,B003,1600,2,0.982,0.905,8.53,58.4,2.19,0.0,0.0,0,1,18,0,20,26,39.666,36.9
2024-10-29 19:00:00,B003,1600,2,0.982,0.905,9.86,64.7,2.3,0.0,0.0,0,1,19,0,20,26,38.926,37.029625
2024-10-29 20:00:00,B003,1600,2,0.982,0.905,9.1,61.2,2.2,0.0,0.0,0,1,20,0,20,26,39.334,37.054208333333335
2024-10-29 21:00:00,B003,1600,3,0.982,0.905,11.24,66.4,3.83,0.0,0.0,0,1,21,0,20,26,38.074,37.09891666666667
2024-10-29 22:00:00,B003,1600,3,0.982,0.905,9.41,61.4,1.34,0.0,0.0,0,1,22,0,20,26,39.545,37.12625
2024-10-29 23:00:00,B003,1600,3,0.982,0.905,12.07,76.1,1.2,0.0,0.0,0,1,23,0,20,26,37.349,37.11620833333333
2024-10-30 00:00:00,B003,1600,2,0.982,0.905,14.18,71.4,0.84,0.0,0.0,0,2,0,0,20,26,36.107,37.089166666666664
2024-10-30 01:00:00,B003,1600,3,0.982,0.905,11.45,74.5,1.39,0.0,0.0,0,2,1,0,20,26,37.755,36.98741666666667
2024-10-30 02:00:00,B003,1600,3,0.982,0.905,16.36,75.5,2.56,0.0,0.0,0,2,2,0,20,26,34.628,37.01804166666667
2024-10-30 03:00:00,B003,1600,3,0.982,0.905,16.61,60.1,3.53,0.0,0.0,0,2,3,0,20,26,34.154,36.913999999999994
2024-10-30 04:00:00,B003,1600,2,0.982,0.905,13.04,62.3,2.14,0.0,0.0,0,2,4,0,20,26,36.473,36.897666666666666
2024-10-30 05:00:00,B003,1600,3,0.982,0.905,16.27,62.6,2.73,0.0,0.049,0,2,5,0,20,26,34.848,36.93304166666667
2024-10-30 06:00:00,B003,1600,3,0.982,0.905,15.42,68.5,2.57,0.0,0.0,0,2,6,0,20,26,35.052,36.777208333333334
2024-10-30 07:00:00,B003,1600,3,0.982,0.905,14.93,56.8,2.02,69.98,0.0,0,2,7,0,20,26,35.701,36.73208333333333
2024-10-30 08:00:00,B003,1600,6,0.982,0.905,14.66,62.2,2.01,135.23,0.0,0,2,8,0,20,26,36.136,36.73254166666667
2024-10-30 09:00:00,B003,1600,6,0.982,0.905,13.8,51.2,3.39,191.3,0.0,0,2,9,0,20,26,36.147,36.80675
2024-10-30 10:00:00,B003,1600,5,0.982,0.905,15.34,47.0,3.91,234.37,0.0,0,2,10,0,20,26,35.4,36.83329166666667
2024-10-30 11:00:00,B003,1600,6,0.982,0.905,15.59,53.2,2.61,261.48,0.0,0,2,11,0,20,26,34.95,36.83416666666667
2024-10-30 12:00:00,B003,1600,5,0.982,0.905,14.38,52.7,1.07,270.79,0.0,0,2,12,0,20,26,36.163,36.72808333333333
2024-10-30 13:00:00,B003,1600,6,0.982,0.905,12.23,47.9,3.32,261.65,0.0,0,2,13,0,20,26,37.572,36.709125
2024-10-30 14:00:00,B003,1600,6,0.982,0.905,14.4,49.5,2.74,234.66,0.0,0,2,14,0,20,26,36.015,36.76708333333333
2024-10-30 15:00:00,B003,1600,5,0.982,0.905,9.21,52.1,0.84,191.66,0.0,0,2,15,0,20,26,39.803,36.72920833333333
2024-10-30 16:00:00,B003,1600,5,0.982,0.905,11.19,51.9,1.84,135.56,0.0,0,2,16,0,20,26,38.314,36.89029166666666
2024-10-30 17:00:00,B003,1600,5,0.982,0.905,6.5,52.9,2.82,70.2,0.0,0,2,17,0,20,26,41.336,36.96204166666667
2024-10-30 18:00:00,B003,1600,2,0.982,0.905,10.81,42.7,2.78,0.0,0.0,0,2,18,0,20,26,38.459,37.06033333333334
2024-10-30 19:00:00,B003,1600,2,0.982,0.905,10.91,57.8,3.39,0.0,0.0,0,2,19,0,20,26,38.334,37.010041666666666
2024-10-30 20:00:00,B003,1600,3,0.982,0.905,10.27,70.0,3.17,0.0,0.0,0,2,20,0,20,26,38.654,36.985375
2024-10-30 21:00:00,B003,1600,2,0.982,0.905,9.76,62.2,2.18,0.0,0.0,0,2,21,0,20,26,39.15,36.95704166666667
2024-10-30 22:00:00,B003,1600,2,0.982,0.905,9.11,71.9,2.59,0.0,0.0,0,2,22,0,20,26,39.712,37.001875
2024-10-30 23:00:00,B003,1600,2,0.982,0.905,9.16,66.9,5.93,0.0,0.0,0,2,23,0,20,26,39.332,37.008833333333335
2024-10-31 00:00:00,B003,1600,3,0.982,0.905,11.99,73.9,3.69,0.0,0.0,0,3,0,0,20,26,37.825,37.091458333333335
2024-10-31 01:00:00,B003,1600,3,0.982,0.905,12.67,70.1,2.8,0.0,0.0,0,3,1,0,20,26,37.143,37.163041666666665
2024-10-31 02:00:00,B003,1600,2,0.982,0.905,12.99,66.2,0.49,0.0,0.0,0,3,2,0,20,26,36.369,37.137541666666664
2024-10-31 03:00:00,B003,1600,3,0.982,0.905,12.51,65.4,2.24,0.0,0.0,0,3,3,0,20,26,37.026,37.21008333333334
2024-10-31 04:00:00,B003,1600,2,0.982,0.905,15.14,57.7,2.25,0.0,0.0,0,3,4,0,20,26,35.474,37.329750000000004
2024-10-31 05:00:00,B003,1600,3,0.982,0.905,13.76,71.4,1.37,0.0,0.0,0,3,5,0,20,26,36.475,37.288125
2024-10-31 06:00:00,B003,1600,2,0.982,0.905,16.39,43.9,3.76,0.0,0.0,0,3,6,0,20,26,34.675,37.355916666666666
2024-10-31 07:00:00,B003,1600,3,0.982,0.905,15.86,60.7,0.97,70.51,0.0,0,3,7,0,20,26,34.865,37.34020833333333
2024-10-31 08:00:00,B003,1600,6,0.982,0.905,18.06,55.2,3.05,136.25,0.0,0,3,8,0,18,26,32.695,37.305375
2024-10-31 09:00:00,B003,1600,5,0.982,0.905,13.61,55.0,2.89,192.75,0.0,0,3,9,0,20,26,36.697,37.162
2024-10-31 10:00:00,B003,1600,6,0.982,0.905,17.2,48.3,2.07,236.14,0.0,0,3,10,0,20,26,34.229,37.184916666666666
2024-10-31 11:00:00,B003,1600,6,0.982,0.905,18.54,41.6,3.91,263.46,0.0,0,3,11,0,18,26,32.16,37.136125
2024-10-31 12:00:00,B003,1600,6,0.982,0.905,16.88,54.1,3.7,272.85,0.0,0,3,12,0,20,26,33.925,37.019875
2024-10-31 13:00:00,B003,1600,5,0.982,0.905,14.18,47.2,1.46,263.63,0.0,0,3,13,0,20,26,36.413,36.926625
2024-10-31 14:00:00,B003,1600,5,0.982,0.905,15.39,59.8,2.18,236.44,0.0,0,3,14,0,20,26,35.151,36.87833333333334
2024-10-31 15:00:00,B003,1600,5,0.982,0.905,10.75,52.8,4.77,193.12,0.033,0,3,15,0,20,26,38.454,36.842333333333336
2024-10-31 16:00:00,B003,1600,5,0.982,0.905,9.77,57.7,3.92,136.6,0.0,0,3,16,0,20,26,39.322,36.786125
2024-10-31 17:00:00,B003,1600,6,0.982,0.905,8.37,56.0,4.64,70.73,0.0,0,3,17,0,20,26,40.173,36.828125
2024-10-31 18:00:00,B003,1600,2,0.982,0.905,9.66,55.9,2.13,0.0,0.0,0,3,18,0,20,26,39.263,36.779666666666664
2024-10-31 19:00:00,B003,1600,3,0.982,0.905,12.31,63.6,0.93,0.0,0.0,0,3,19,0,20,26,37.1,36.81316666666667
2024-10-31 20:00:00,B003,1600,2,0.982,0.905,9.33,62.0,1.45,0.0,0.0,0,3,20,0,20,26,39.192,36.76175
2024-10-31 21:00:00,B003,1600,2,0.982,0.905,12.64,71.6,2.95,0.0,0.0,0,3,21,0,20,26,37.188,36.784166666666664
2024-10-31 22:00:00,B003,1600,3,0.982,0.905,8.77,71.2,1.59,0.0,0.0,0,3,22,0,20,26,39.74,36.702416666666664
2024-10-31 23:00:00,B003,1600,3,0.982,0.905,12.67,71.0,1.59,0.0,0.0,0,3,23,0,20,26,37.135,36.703583333333334
